Account Owner,WW Vendor Id,Account Name,TKWW Paid Classification,TK Listing Visibility,WW Listing Visibility,Closest Product End Date,URL,LocationID,TK Company ID,AccountID
Betsy Anderson,404565,Red Ridge,2,Paid,Paid,12/21/2019,https://my.matterport.com/show/?m=G58MZFQiJnH&brand=0,c899dbe7-f7dc-e111-8cc6-78e3b5102e43,c899dbe7-f7dc-e111-8cc6-78e3b5102e43,35476bc0-a019-4b4a-be5c-b75c9a3940ff
George Proctor,375034,Maneeleys Banquet & Catering and The Lodge at Maneeley's,2,Paid,Paid,12/21/2019,https://my.matterport.com/show/?m=1awaQqKhiVD&brand=0,ccea9c5c-48d4-44d0-b0d3-86fdbc9c0e31,ccea9c5c-48d4-44d0-b0d3-86fdbc9c0e31,e96a6f16-629d-4b87-90fc-a5b700c07059
Kimberley Feys,632101,The Jaxson,2,Paid,Paid,12/21/2019,https://my.matterport.com/show/?m=J2sQT6KuPWL&brand=0,d2c4e478-f023-e411-b6b3-005056881833,d2c4e478-f023-e411-b6b3-005056881833,87679667-efd3-48c5-b725-a38700fd0249
Christina Emerson,733311,Avalon Legacy Ranch,2,Paid,Paid,12/21/2019,https://my.matterport.com/show/?m=WuktiVfoUsc&brand=0,d4a774c6-90f5-e311-b6b3-005056881833,d4a774c6-90f5-e311-b6b3-005056881833,c867c71f-bed8-476d-8452-a34c00f73c43
Karrie Ploss,44218,La Scala,2,Paid,Paid,12/21/2019,https://my.matterport.com/show/?m=7E3eMrTTp5K&brand=0,d5603ce6-76db-e111-8bec-78e3b50834e7,d5603ce6-76db-e111-8bec-78e3b50834e7,7ce710e1-b831-40c0-a437-264970980f6e
Stephanie Mullan,2688,Castle Farms,2,Paid,Paid,12/21/2019,https://my.matterport.com/show/?m=HCFFpQRrzzz&brand=0,d7dda5b7-22db-e111-8bec-78e3b50834e7,d7dda5b7-22db-e111-8bec-78e3b50834e7,82eafe9f-4bd0-4040-b041-b31b12c7914e
Mindi Middleton,946645,Chestnut Ridge,2,Paid,Paid,12/21/2019,https://my.matterport.com/show/?m=7WS5ngZEqrw&brand=0,dc88aeba-a78d-4011-a421-45cd6b523cfb,dc88aeba-a78d-4011-a421-45cd6b523cfb,43807cc5-29f7-436d-afce-a68d011bb9ae
Julie Johnston,612383,Minneapolis Marriott West,2,Paid,Paid,12/21/2019,https://my.matterport.com/show/?m=CkshzWYjeSR&brand=0,e8eebfd7-8133-e211-8c7c-78e3b5102ea7,e8eebfd7-8133-e211-8c7c-78e3b5102ea7,5d68453a-fc98-4265-913c-69a1d4c150b6
Katrina Hayes,447035,Olde Dobbin Station,2,Paid,Paid,12/21/2019,https://my.matterport.com/show/?m=9FB7n3Ezaji&brand=0,e963d60f-17dc-e111-8cc6-78e3b5102e43,e963d60f-17dc-e111-8cc6-78e3b5102e43,55d50ce4-cfad-47e7-9141-21994c449dda
Gayle Susser,34070,The Davenport Mansion on the Sound,2,Paid,Paid,12/21/2019,https://my.matterport.com/show/?m=9mciyvepgi8&brand=0,ebf057ce-bc9e-e511-b212-005056881833,ebf057ce-bc9e-e511-b212-005056881833,8ded96fe-f40f-4e69-a027-a56901017663
Christina Emerson,531496,NUVO ROOM,2,Paid,Paid,12/21/2019,https://my.matterport.com/show/?m=S2zj1EuJvyg&brand=0,f949044b-3960-e211-810d-0050568849ea,f949044b-3960-e211-810d-0050568849ea,b3a2fd5a-8dd0-4d14-bedf-1da50fcba91e
Cynthia Elley,327135,Scenic Springs,2,Paid,Paid,12/21/2019,https://my.matterport.com/show/?m=mRuMAqDHRLP&brand=0,fc976809-eddc-e111-8cc6-78e3b5102e43,fc976809-eddc-e111-8cc6-78e3b5102e43,1eb65c51-6bdb-4e46-9763-0a3026cac21f
Julie Johnston,492894,Minneapolis Marriott Northwest,2,Paid,Paid,12/22/2019,https://my.matterport.com/show/?m=D3NZqypohS5&brand=0,02ce1d90-52dc-e111-8bec-78e3b50834e7,02ce1d90-52dc-e111-8bec-78e3b50834e7,736e9d5c-d994-4e1b-9fbf-bdb961ab0074
Gayle Susser,639742,Robert,2,Paid,Paid,12/23/2019,https://my.matterport.com/show/?m=9hoXFEVDpZv&brand=0,046f07b9-60f4-4438-a6b3-542484a58d4d,046f07b9-60f4-4438-a6b3-542484a58d4d,131035de-9cdb-4ebf-a04e-a69000ed231e
Patrick Clark,160579,SunDestin Beach Resort,2,Paid,Paid,12/23/2019,https://my.matterport.com/show/?m=s7gNj6EbezZ&brand=0,7a233cce-b57f-e411-8c67-0050568849ea,7a233cce-b57f-e411-8c67-0050568849ea,3d4f6ecb-d981-4208-bce1-a3fc0097e923
Patrick Clark,405986,Prairie Street Brewhouse,2,Paid,Paid,12/24/2019,https://my.matterport.com/show/?m=6qChRXwZtbF&brand=0,a1736cfd-549f-e511-995e-0050568849ea,a1736cfd-549f-e511-995e-0050568849ea,9645480a-0dc5-45ff-9172-a2be00cdc04d
Patrick Clark,2733,Lafayette Grande,2,Paid,Paid,12/26/2019,https://my.matterport.com/show/?m=kqqvGiXfTR1&brand=0,b3035ca7-f4da-e111-8bec-78e3b50834e7,b3035ca7-f4da-e111-8bec-78e3b50834e7,db422868-d28e-4a82-9860-2e8d6e1f7fb9
Cecelia Wicklin,2519,Community House Winnetka,2,Paid,Paid,12/26/2019,https://my.matterport.com/show/?m=1ntsGSQ99Dk&brand=0,c9f900b4-1b82-e411-9075-005056881833,c9f900b4-1b82-e411-9075-005056881833,554509d9-f4dd-4370-9b15-a3ff00ac9dea
Amy Reynolds,4892,Lord Baltimore Hotel,2,Paid,Paid,12/26/2019,https://my.matterport.com/show/?m=9ftAtS8zpSa&brand=0,de288bab-4bef-e411-8c67-0050568849ea,de288bab-4bef-e411-8c67-0050568849ea,90200fe1-e294-4fda-ba91-a48a00a91b2a
Betsy Anderson,744212,Magnolia Woods,2,Paid,Paid,12/27/2019,https://my.matterport.com/show/?m=ssZdppvC5WV&brand=0,68e1bef6-ffb2-e411-9075-005056881833,68e1bef6-ffb2-e411-9075-005056881833,e9e00bc0-3e3c-414d-a1f6-a42d00d492b6
Jessica Smith,997287,Three Birches,2,Paid,Paid,12/27/2019,https://my.matterport.com/show/?m=ndk47AUAhc3&brand=0,906e7d9c-8e13-4d23-996d-4fcffa611dc7,906e7d9c-8e13-4d23-996d-4fcffa611dc7,825a18ce-ab91-45e1-b18f-e1452d28f355
David Quatresols,80331,Radisson Lackawanna Station Hotel,2,Paid,Paid,12/27/2019,https://my.matterport.com/show/?m=qkS2s4PYmFu&brand=0,c50d9e9e-8ddd-e111-8cc6-78e3b5102e43,c50d9e9e-8ddd-e111-8cc6-78e3b5102e43,e75b7743-d431-4303-8d21-87322118bff5
Keri Bourdelaise,2732,Auburn Hills Marriott Pontiac,2,Paid,Paid,12/27/2019,https://my.matterport.com/show/?m=nLjDPeBSWqh&brand=0,c88cc1ae-57dc-e111-8bec-78e3b50834e7,c88cc1ae-57dc-e111-8bec-78e3b50834e7,3ea7cc75-1130-4076-85b6-5f915d465ad3
Sara Burroughs,33106,The Colonnade,2,Paid,Paid,12/28/2019,https://my.matterport.com/show/?m=4XVNHPFDMEV&brand=0,67c44cec-6ce3-4c64-8faa-f50aa35b4dce,cdfec997-dded-e411-8c67-0050568849ea,e455df60-f0f9-46a6-9e9d-a48500fc2f3c
Laura Napolitano,431817,George Ranch Historical Park,2,Paid,Paid,12/28/2019,https://my.matterport.com/show/?m=dhHPUoK37mQ&brand=0,e3b7fcf4-c75e-457c-b1ea-746501f422b4,e3b7fcf4-c75e-457c-b1ea-746501f422b4,d20d290b-f51e-4d40-8da8-5166248354be
Gina Giordano,664280,American Swedish Institute,2,Paid,Paid,12/29/2019,https://my.matterport.com/show/?m=hNUkLppYkNq&brand=0,03cdf9b9-9571-e311-836d-005056881833,03cdf9b9-9571-e311-836d-005056881833,6706db2a-f072-4378-a55e-ae5435e14510
Julie Johnston,903061,Lumber Exchange Event Center,2,Paid,Paid,12/29/2019,https://my.matterport.com/show/?m=rpbhYuqQwC6&brand=0,44c31f99-1ad7-e311-b6b3-005056881833,44c31f99-1ad7-e311-b6b3-005056881833,299896b9-23fc-4b57-9ea1-b8fb9d053ea6
Karrie Ploss,155414,Sheraton Columbus at Capitol Square,2,Paid,Paid,12/30/2019,https://my.matterport.com/show/?m=HkiqNXe9WpW&brand=0,3b7ad419-9eec-e111-8a17-78e3b5103ee3,3b7ad419-9eec-e111-8a17-78e3b5103ee3,995d56fc-c28f-4a0d-b23c-bb3966eea3c0
Veronica Hatch,126955,French Creek Manor,2,Paid,Paid,12/30/2019,https://my.matterport.com/show/?m=UmcoXKBcjqb&brand=0,569b7aa4-85fa-4030-abb8-6a7ddb713093,569b7aa4-85fa-4030-abb8-6a7ddb713093,efda3b2d-f149-4a7d-8fe7-a52800efb1f5
Patrick Clark,110547,Hotel Mazarin,2,Paid,Paid,12/30/2019,https://my.matterport.com/show/?m=dzAeKA2xmv4&brand=0,618b32d3-ddda-e111-8bec-78e3b50834e7,618b32d3-ddda-e111-8bec-78e3b50834e7,160b5773-d6c7-45a4-906a-3d85bca15f3f
Hillary Boyd,85708,Hidden Valley Golf Club,2,Paid,Paid,12/30/2019,https://my.matterport.com/show/?m=LeJADvmomdQ&brand=0,7077f861-3ea6-e311-b6b3-005056881833,7077f861-3ea6-e311-b6b3-005056881833,ecfd0ad2-c749-4e23-94a8-29bb0d071a4c
Dina Sanchez,23015,Belmont Country Club,2,Paid,Paid,12/30/2019,https://my.matterport.com/show/?m=HM8LEVS8fbT&brand=0,d8d13d36-5adc-e111-8bec-78e3b50834e7,d8d13d36-5adc-e111-8bec-78e3b50834e7,01febc1d-b6d0-4439-a2e8-9eb2ac172a5e
Stephanie Mullan,375870,Postcard Inn On The Beach,2,Paid,Paid,1/1/2020,https://my.matterport.com/show/?m=J4zzhRjA3Bk&brand=0,172d2bd8-965f-4ccf-8555-111bd26ec6fe,172d2bd8-965f-4ccf-8555-111bd26ec6fe,088cc02f-f4db-436f-8f49-a4b900db9211
Anais Martinez-Ruane,1003823,Sheraton Miami Airport Hotel & Executive Meeting Center,2,Paid,Paid,1/1/2020,https://my.matterport.com/show/?m=11tHGuDwsbC&brand=0,1ed3fc0e-dc1c-40d2-a753-6fe4cdb93465,1ed3fc0e-dc1c-40d2-a753-6fe4cdb93465,842c94f1-08e3-4466-babf-92703911d9c2
Lisa Hamilton,667906,The Brice - A Kimpton Hotel,2,Paid,Paid,1/1/2020,https://my.matterport.com/show/?m=TVnX77mUEYm&brand=0,26bafda4-bacc-e311-9c4e-0050568849ea,26bafda4-bacc-e311-9c4e-0050568849ea,7a0adf44-3a2a-414d-b197-640fffade7a0
Sarah Rucinski,133125,W Hoboken,2,Paid,Paid,1/1/2020,https://my.matterport.com/show/?m=V9qfhF9mfhu&brand=0,29edbadb-59dc-e111-8bec-78e3b50834e7,29edbadb-59dc-e111-8bec-78e3b50834e7,4458cf8b-ab2c-44e7-9695-bd69be82b28a
Megan Guffey,956796,The Cupola Barn,2,Paid,Paid,1/1/2020,https://my.matterport.com/show/?m=a22GWar1pvU&brand=0,535f111d-4ae1-4498-8d04-e2c4f471a6de,535f111d-4ae1-4498-8d04-e2c4f471a6de,821bb873-97e2-4f3e-9aeb-a7d50163fdfa
Alessandra Hagerty,31201,Harry's Savoy Ballroom,2,Paid,Paid,1/1/2020,https://my.matterport.com/show/?m=X5LrBUDF9kx&brand=0,6ab84048-97da-e111-8bec-78e3b50834e7,6ab84048-97da-e111-8bec-78e3b50834e7,4d2847d0-3c06-4b77-96ed-ba978b017b8c
Mindi Middleton,598603,ARIA Weddings,2,Paid,Paid,1/1/2020,https://my.matterport.com/show/?m=78M5Ct1hXUn&brand=0,7872d717-cd68-48ac-9440-874f0fab609b,7872d717-cd68-48ac-9440-874f0fab609b,cfeddfb2-f884-4fc8-8b8b-796f17f02f40
Linze Peters,1035455,Viva Banquet Ballroom,2,Paid,Paid,1/1/2020,https://my.matterport.com/show/?m=rfEjDdwJv4T&brand=0,828de66c-818d-40a9-a9ed-96e14af0be6a,828de66c-818d-40a9-a9ed-96e14af0be6a,ced14678-0655-4f51-a34c-102fe095a20f
Sara Familie,40958,The Margaritaville Key West Resort & Marina,2,Paid,Paid,1/1/2020,https://my.matterport.com/show/?m=C4VEQGwgmfx&brand=0,b480a471-bedc-e111-8cc6-78e3b5102e43,b480a471-bedc-e111-8cc6-78e3b5102e43,bf36daa3-e2bf-4f54-8a89-940d328f647f
Laura Napolitano,408027,Blythefield Country Club,2,Paid,Paid,1/1/2020,https://my.matterport.com/show/?m=bv1PZDMHXB9&brand=0,cba4d1ea-6749-e211-810d-0050568849ea,cba4d1ea-6749-e211-810d-0050568849ea,1e97914b-a9a9-4585-9141-4c8de8ab0a30
Sarah Rucinski,23630,Rose Hill Manor,2,Paid,Paid,1/2/2020,https://my.matterport.com/show/?m=jB8cxRjwtrr&brand=0,0d05b683-08db-e111-8bec-78e3b50834e7,0d05b683-08db-e111-8bec-78e3b50834e7,67872ca7-3a20-4fb1-a202-15344328ff70
Gina Giordano,24497,Hilton Santa Clara,2,Paid,Paid,1/2/2020,https://my.matterport.com/show/?m=fKfkPHZutQf&brand=0,6cdb9d37-bbdc-e111-8cc6-78e3b5102e43,6cdb9d37-bbdc-e111-8cc6-78e3b5102e43,ae26fa33-b8dd-4562-b162-cc7c630e3808
Kristyn Staneski,772045,Younger Ranch Weddings & Events,2,Paid,Paid,1/2/2020,https://my.matterport.com/show/?m=GSpQKcBJedb&brand=0,a303be52-147a-4783-a597-c1570782f1ea,a303be52-147a-4783-a597-c1570782f1ea,3f57a8cb-7203-48c3-85d9-a4b200bbf8d2
Anais Martinez-Ruane,208139,Mizner Country Club,2,Paid,Paid,1/3/2020,https://my.matterport.com/show/?m=x2Fi6soWLir&brand=0,179d8765-d392-e511-b212-005056881833,179d8765-d392-e511-b212-005056881833,446d3409-eeb4-4c7e-96e9-a2760131056f
Katrina Hayes,619710,Topnotch Resort,2,Paid,Paid,1/3/2020,https://my.matterport.com/show/?m=1HzoZ918J8j&brand=0,4d6c8538-9a69-e311-836d-005056881833,4d6c8538-9a69-e311-836d-005056881833,b6d70161-0a2a-4d6a-819c-8f57956ee3ce
Sarah Rucinski,904293,Rivers Casino Philadelphia,2,Paid,Paid,1/3/2020,https://my.matterport.com/show/?m=8DTBEmTyVS5&brand=0,b74569da-5f4a-e511-9e20-0050568849ea,b74569da-5f4a-e511-9e20-0050568849ea,7fd5fb65-8443-46e9-b647-a4fe00839aff
Mark Pittman,110457,Heritage Hills Golf Resort,2,Paid,Paid,1/4/2020,https://my.matterport.com/show/?m=DNdRPP4nvF7&brand=0,03d79703-f2da-e111-8bec-78e3b50834e7,03d79703-f2da-e111-8bec-78e3b50834e7,96c90287-2e0b-4bac-85af-cd346501261e
Heather Dorsten,670741,Bayside Banquets,2,Paid,Paid,1/4/2020,https://my.matterport.com/show/?m=ayokwWSkrJL&brand=0,2105634a-a5a5-e411-98ab-0050568835c0,2105634a-a5a5-e411-98ab-0050568835c0,0c1704a7-a0b0-4437-9b0a-a6dd0158f20a
Tamara Pacwa,404323,Almost Heaven Resort & Weddings,2,Paid,Paid,1/4/2020,https://my.matterport.com/show/?m=aXWyRg7yTk3&brand=0,6f91d5c2-7f61-43b9-ad3e-f893eac7970e,6f91d5c2-7f61-43b9-ad3e-f893eac7970e,12fb2ff7-8507-470d-9d1a-1c1a68c7e6c6
Cecelia Wicklin,87173,Sofitel Chicago Magnificent Mile,2,Paid,Paid,1/4/2020,https://my.matterport.com/show/?m=XSskapRG6Qp&brand=0,9e2102c5-44db-e111-8cc6-78e3b5102e43,9e2102c5-44db-e111-8cc6-78e3b5102e43,86e797e7-cb35-4984-89bd-bf651782fbbb
Brooke Mowry,77287,Chapel in the Pines,2,Paid,Paid,1/5/2020,https://my.matterport.com/show/?m=fZFXLEEcGwP&brand=0,37472776-e932-425e-9892-5a3347b2cb80,37472776-e932-425e-9892-5a3347b2cb80,31006f41-d251-41e4-9366-a634009b15fb
Margaret Fazio,384748,Deity Events,2,Paid,Paid,1/5/2020,https://my.matterport.com/show/?m=LSHKGUixovs&brand=0,91054320-f5a8-e511-995e-0050568849ea,91054320-f5a8-e511-995e-0050568849ea,7d99b468-f3ff-4beb-802f-a17e00fc37c4
Keri Bourdelaise,6132,Harvest House at Lost Creek Winery,2,Paid,Paid,1/5/2020,https://my.matterport.com/show/?m=YKB9H2DA83Z&brand=0,a862110c-2a50-494f-ba66-5b938e0ba10e,e5410353-55dc-e111-8bec-78e3b50834e7,d7b5090d-3d16-429c-be67-f4d6a63a17df
Sara Familie,79188,Wood Ranch Golf Club,2,Paid,Paid,1/6/2020,https://my.matterport.com/show/?m=QqZKtyRjJKd&brand=0,25712eea-0219-e511-9075-005056881833,25712eea-0219-e511-9075-005056881833,acaf4a4c-0093-469e-b977-a4bf00cbd40e
Sara Familie,112515,Canyon Oaks Country Club,2,Paid,Paid,1/6/2020,https://my.matterport.com/show/?m=A5qfkfetYgH&brand=0,42e7a85b-1719-e511-9075-005056881833,42e7a85b-1719-e511-9075-005056881833,a4ba562e-7838-49df-82b3-a4bf00f3f899
Sara Familie,304906,Mountain Meadows Golf Course,2,Paid,Paid,1/6/2020,https://my.matterport.com/show/?m=CgEKnFhREFq&brand=0,4b1d26b1-0519-e511-9075-005056881833,4b1d26b1-0519-e511-9075-005056881833,cd28a617-b69c-4b4a-bb0b-a4bf00d14934
Kristyn Staneski,382324,Piney River Ranch,2,Paid,Paid,1/6/2020,https://my.matterport.com/show/?m=gPtXM62QeLm&brand=0,5b336bbc-d08a-e411-9075-005056881833,5b336bbc-d08a-e411-9075-005056881833,4774e23e-9a21-4e27-9f7f-a3aa017d4580
Sara Familie,93390,Lomas Santa Fe Country Club,2,Paid,Paid,1/6/2020,https://my.matterport.com/show/?m=3wKLpdKRaUo&brand=0,606bf96d-3019-e511-9075-005056881833,606bf96d-3019-e511-9075-005056881833,a9579358-4219-4f33-9bb2-a4bf012586e8
Sara Familie,2467,Chicago Marriott Naperville,2,Paid,Paid,1/6/2020,https://my.matterport.com/show/?m=p4ymQz1Pu8Q&brand=0,69461c56-7066-48f4-b18d-9111e2614d1d,509fcc09-e73f-e311-836d-005056881833,3cb980a5-8f66-4911-b295-96b3ec8f7dc0
Sara Familie,100273,Tanoan Country Club,2,Paid,Paid,1/6/2020,https://my.matterport.com/show/?m=hSAsqc9fyXX&brand=0,72b7903f-4619-e511-9075-005056881833,72b7903f-4619-e511-9075-005056881833,2a5d13d5-3e1f-4f31-a3d9-a4bf015014da
Sara Familie,13636,Los Coyotes Country Club,2,Paid,Paid,1/6/2020,https://my.matterport.com/show/?m=ohBPDR37Bdf&brand=0,7ab9f066-2c19-e511-9075-005056881833,7ab9f066-2c19-e511-9075-005056881833,76e8d700-a58e-4747-bb18-a4bf011d6b4f
Sara Familie,26958,El Dorado Park Golf Course & Event Center,2,Paid,Paid,1/6/2020,https://my.matterport.com/show/?m=5j3btvZh5yt&brand=0,7cfb9bf6-1119-e511-9075-005056881833,7cfb9bf6-1119-e511-9075-005056881833,f9b8bc40-f33b-4c73-911e-a4bf00e9568e
Sara Familie,90851,Recreation Park 18 Golf Course,2,Paid,Paid,1/6/2020,https://my.matterport.com/show/?m=N9p4fSb2piY&brand=0,8334189f-0719-e511-9075-005056881833,8334189f-0719-e511-9075-005056881833,c508dccf-850e-4a97-bf57-a4bf00d54fe8
Sara Familie,6696,La Mirada Golf Course,2,Paid,Paid,1/6/2020,https://my.matterport.com/show/?m=1vacB6uAJNT&brand=0,9eb75973-2019-e511-9075-005056881833,9eb75973-2019-e511-9075-005056881833,9f8b7d48-0d34-42c4-8bee-a4bf0105d877
Sara Familie,15320,Eagle Ridge Resort & Spa,2,Paid,Paid,1/6/2020,https://my.matterport.com/show/?m=tNs3oEKGppD&brand=0,a4e5b04a-f8db-e111-8bec-78e3b50834e7,a4e5b04a-f8db-e111-8bec-78e3b50834e7,0f7a035e-edc1-46f3-be8c-57a56e6e7732
Sara Familie,35510,Los Verdes Golf Course,2,Paid,Paid,1/6/2020,https://my.matterport.com/show/?m=tBU46y6Nshd&brand=0,ba4a3ba4-0b19-e511-9075-005056881833,ba4a3ba4-0b19-e511-9075-005056881833,1e540e65-8919-4613-802a-a4bf00dcf3cd
Sara Familie,87668,Coyote Hills Golf Course,2,Paid,Paid,1/6/2020,https://my.matterport.com/show/?m=4C5jpX7CCWM&brand=0,c031eb69-1b19-e511-9075-005056881833,c031eb69-1b19-e511-9075-005056881833,b404252d-bb8a-4911-8cfe-a4bf00fbed41
Sara Familie,158057,Marbella Country Club,2,Paid,Paid,1/6/2020,https://my.matterport.com/show/?m=RaPcHMVLHDg&brand=0,d668919b-1f19-e511-9075-005056881833,d668919b-1f19-e511-9075-005056881833,5e790c21-2291-4cfb-a415-a4bf01043dff
Sara Familie,44617,San Dimas Canyon Golf Course,2,Paid,Paid,1/6/2020,https://my.matterport.com/show/?m=YtCZTnmqPDC&brand=0,e0fa361a-1119-e511-9075-005056881833,e0fa361a-1119-e511-9075-005056881833,315167cc-66bf-4281-b525-a4bf00e7adc5
Sara Familie,133982,Dyker Beach Golf Course,2,Paid,Paid,1/6/2020,https://my.matterport.com/show/?m=UuiPYg3QF48&brand=0,e6f1b518-3419-e511-9075-005056881833,e6f1b518-3419-e511-9075-005056881833,063672de-e3c2-4d96-adf4-a4bf012c7096
Sara Familie,102431,Skylinks at Long Beach,2,Paid,Paid,1/6/2020,https://my.matterport.com/show/?m=98HAWCMS4q7&brand=0,ea0a5de7-0e19-e511-9075-005056881833,ea0a5de7-0e19-e511-9075-005056881833,03427199-2533-47e4-bafb-a4bf00e364ce
Sara Familie,124840,Lake Tahoe Golf Course,2,Paid,Paid,1/6/2020,https://my.matterport.com/show/?m=twew1KL9Zum&brand=0,ee638476-3219-e511-9075-005056881833,ee638476-3219-e511-9075-005056881833,e2d09d62-7d48-4c62-bceb-a4bf0129395d
Elise Kneram,1034643,White Pine Grove,2,Paid,Paid,1/7/2020,https://my.matterport.com/show/?m=AFTY1Ppyt6m&brand=0,2ac3080a-d094-47ae-81d6-eea5c192071a,2ac3080a-d094-47ae-81d6-eea5c192071a,edbd10c8-e597-4f90-a8e6-c13b7f8503df
Christina Emerson,915829,Diamond H3 Ranch,2,Paid,Paid,1/7/2020,https://my.matterport.com/show/?m=3cVwK3iZyi7&brand=0,42abad3f-cd91-4fbc-a3c0-ec6ed2f326a2,42abad3f-cd91-4fbc-a3c0-ec6ed2f326a2,1ba159c3-a921-4de0-b9db-a3a800c129d5
Karrie Ploss,160541,Signature of Solon Country Club,2,Paid,Paid,1/7/2020,https://my.matterport.com/show/?m=79FULCFthxG&brand=0,5d0decc9-918b-e411-8c67-0050568849ea,5d0decc9-918b-e411-8c67-0050568849ea,02f9c7a1-31cd-436f-ac54-a40b00bc65f7
Kelly Workman-Flood,100857,Seven 7 Seven,2,Paid,Paid,1/7/2020,https://my.matterport.com/show/?m=PJgBhewBLC6&brand=0,c6a88785-fc27-4a7d-a763-41198741627d,9a00aabf-57db-e111-8bec-78e3b50834e7,d6b5eb49-a84d-4207-9953-dd9e9eae553f
Tamara Pacwa,79768,Resort at Squaw Creek,2,Paid,Paid,1/9/2020,https://my.matterport.com/show/?m=rEAq7wN6VNK&brand=0,579c3e60-2ddc-e111-8cc6-78e3b5102e43,579c3e60-2ddc-e111-8cc6-78e3b5102e43,d6f04821-6e34-44ec-a4b7-cd44d47b5a9a
Alessandra Hagerty,26199,Bellecourt Banquet Center,2,Paid,Paid,1/9/2020,https://my.matterport.com/show/?m=ctpcWZdF97T&brand=0,bbb0cb62-b8dd-e111-8cc6-78e3b5102e43,bbb0cb62-b8dd-e111-8cc6-78e3b5102e43,82d4cced-9cf1-4e4c-89ea-01a3091e07c6
Heather Dorsten,36211,The Sandbar Restaurant,2,Paid,Paid,1/10/2020,https://my.matterport.com/show/?m=9Fo1TSurmmk&brand=0,3b476d19-09dc-e111-8bec-78e3b50834e7,3b476d19-09dc-e111-8bec-78e3b50834e7,84ce7915-652a-4296-9d67-6a93c77a0583
Heather Dorsten,6475,The Beach House Waterfront Restaurant,2,Paid,Paid,1/10/2020,https://my.matterport.com/show/?m=TQwXuAkUqVA&brand=0,4512ee75-714a-4e8e-b5cc-f3253521f456,1690b25e-99da-e111-8bec-78e3b50834e7,dd2f34b3-f358-4a4d-9e73-d6a19e365913
George Proctor,792299,The Barn at Water Oaks Farm,2,Paid,Paid,1/10/2020,https://my.matterport.com/show/?m=xBXoA1oH1sC&brand=0,af356da4-c8da-4de4-b796-961da455b53d,af356da4-c8da-4de4-b796-961da455b53d,572fca3a-e251-45b6-a3bc-a70d00f915b1
Rhonda Haberkamp,85039,Platinum Hotel & Spa,2,Paid,Paid,1/11/2020,https://my.matterport.com/show/?m=4ZCYMBtPtDi&brand=0,3385d371-5fdb-e111-8bec-78e3b50834e7,3385d371-5fdb-e111-8bec-78e3b50834e7,1758d6b4-53cb-48b8-a6e3-b5e58067d09a
Jessica Dillion,486918,Deerfield Golf & Country Club,2,Paid,Paid,1/11/2020,https://my.matterport.com/show/?m=HADNEqvcETA&brand=0,7ba58ad5-c9c5-e511-b212-005056881833,7ba58ad5-c9c5-e511-b212-005056881833,3f20cd40-01ea-4b7d-a158-a59b0088b827
Amy Reynolds,722831,Gratitude and Grace,2,Paid,Paid,1/11/2020,https://my.matterport.com/show/?m=FdnVVVp9HwJ&brand=0,8c556d7d-d8c7-e511-93dc-00505688082e,8c556d7d-d8c7-e511-93dc-00505688082e,62e095fd-2bf2-4c49-9d10-a51800b4c1f6
Mark Pittman,745028,Twin Oaks Golf and Plantation Club,2,Paid,Paid,1/11/2020,https://my.matterport.com/show/?m=7QnJEmGkihV&brand=0,8f546b76-dcb8-e311-9c4e-0050568849ea,8f546b76-dcb8-e311-9c4e-0050568849ea,bf354dbf-23db-42fd-be18-459d7545925a
Julie Johnston,378148,Larsmont Cottages,2,Paid,Paid,1/11/2020,https://my.matterport.com/show/?m=3bQbRpmzwz9&brand=0,dc0e72f7-dc1f-41ca-94fa-472c612bd8ae,dc0e72f7-dc1f-41ca-94fa-472c612bd8ae,54845573-21ee-4da1-81be-3c7f9753ec53
Hillary Boyd,77528,Leoness Cellars,2,Paid,Paid,1/12/2020,https://my.matterport.com/show/?m=VBPkqjTY8K9&brand=0,02512a94-53dc-e111-8bec-78e3b50834e7,02512a94-53dc-e111-8bec-78e3b50834e7,392f5a2c-3ae1-4003-a613-e11e5dc593fe
Linze Peters,38243,Riverbanks Zoo & Garden,2,Paid,Paid,1/12/2020,https://my.matterport.com/show/?m=bDddKdsgqpc&brand=0,8f428295-5c8d-e511-b212-005056881833,8f428295-5c8d-e511-b212-005056881833,07800ebf-7a0f-41ba-ab54-a4f2009b3511
Christina Emerson,947753,Chapel Creek Ranch,2,Paid,Paid,1/13/2020,https://my.matterport.com/show/?m=y9Nucb1rS3x&brand=0,c2eb13fe-16b9-44ac-94e7-743c52f3c164,c2eb13fe-16b9-44ac-94e7-743c52f3c164,b9221d2f-d4bc-40c7-b9d8-a6e400f75c74
Karrie Ploss,166841,Chagrin Valley Athletic Club,2,Paid,Paid,1/13/2020,https://my.matterport.com/show/?m=TcoKeATZKi5&brand=0,f9ce88e0-bedc-e111-8cc6-78e3b5102e43,f9ce88e0-bedc-e111-8cc6-78e3b5102e43,915edc52-938a-4d74-bd10-f1d38cd94cae
Cecelia Wicklin,162780,Whitney Oaks Golf Club,2,Paid,Paid,1/14/2020,https://my.matterport.com/show/?m=p47edd5CfPN&brand=0,3eecdc63-1f80-43bd-8512-218b3ef60969,936ba967-b7ad-e511-995e-0050568849ea,dc147d33-e26a-4776-8095-a57c01199170
